,realtime_start,date,value
1315,2018-06-12,2001-09-01,155016.0
1316,2001-11-16,2001-10-01,172762.0
1317,2001-12-13,2001-10-01,171650.0
1318,2002-01-16,2001-10-01,171541.0
1319,2002-05-03,2001-10-01,170479.0
1320,2002-11-14,2001-10-01,171099.0
1321,2002-12-12,2001-10-01,171195.0
1322,2003-04-30,2001-10-01,170039.0
1323,2004-03-30,2001-10-01,170550.0
1324,2004-04-02,2001-10-01,170559.0
1325,2005-02-15,2001-10-01,170655.0
1326,2005-03-31,2001-10-01,166650.0
1327,2006-02-17,2001-10-01,166556.0
1328,2006-03-30,2001-10-01,166075.0
1329,2007-03-29,2001-10-01,166158.0
1330,2010-04-30,2001-10-01,166254.0
1331,2011-04-29,2001-10-01,166359.0
1332,2012-04-30,2001-10-01,165886.0
1333,2018-06-12,2001-10-01,165845.0
1334,2001-12-14,2001-11-01,165306.0
1335,2002-01-16,2001-11-01,166342.0
1336,2002-02-13,2001-11-01,166586.0
1337,2002-02-20,2001-11-01,166680.0
1338,2002-05-03,2001-11-01,166217.0
1339,2002-12-12,2001-11-01,166989.0
1340,2003-01-16,2001-11-01,166917.0
1341,2003-02-21,2001-11-01,167011.0
1342,2003-04-30,2001-11-01,165581.0
1343,2004-02-20,2001-11-01,165488.0
1344,2004-03-30,2001-11-01,165454.0
1345,2004-04-02,2001-11-01,165528.0
1346,2005-03-31,2001-11-01,161758.0
1347,2006-03-30,2001-11-01,161757.0
1348,2007-03-29,2001-11-01,161845.0
1349,2010-04-30,2001-11-01,161965.0
1350,2011-04-29,2001-11-01,161946.0
1351,2012-04-30,2001-11-01,161668.0
1352,2018-06-12,2001-11-01,161753.0
1353,2002-01-16,2001-12-01,166446.0
1354,2002-02-13,2001-12-01,167188.0
1355,2002-03-13,2001-12-01,167265.0
1356,2002-05-03,2001-12-01,166516.0
1357,2003-01-16,2001-12-01,166006.0
1358,2003-02-13,2001-12-01,166830.0
1359,2003-04-30,2001-12-01,165431.0
1360,2004-02-20,2001-12-01,165524.0
1361,2004-03-30,2001-12-01,164809.0
1362,2004-04-02,2001-12-01,164845.0
1363,2005-02-15,2001-12-01,164752.0
1364,2005-03-31,2001-12-01,160532.0
1365,2006-02-17,2001-12-01,160441.0
1366,2006-03-30,2001-12-01,160342.0
1367,2007-03-29,2001-12-01,160323.0
1368,2010-04-30,2001-12-01,160417.0
1369,2011-04-29,2001-12-01,160492.0
1370,2012-04-30,2001-12-01,159930.0
1371,2013-05-31,2001-12-01,159923.0
1372,2015-05-13,2001-12-01,159926.0
1373,2018-06-12,2001-12-01,159924.0
1374,2002-02-20,2002-01-01,166506.0
1375,2002-03-13,2002-01-01,166444.0
1376,2002-04-12,2002-01-01,166722.0
1377,2002-05-03,2002-01-01,166020.0
1378,2003-02-13,2002-01-01,166213.0
1379,2003-03-13,2002-01-01,165614.0
1380,2003-04-30,2002-01-01,164636.0
1381,2004-03-30,2002-01-01,164069.0
1382,2004-04-02,2002-01-01,164077.0
1383,2005-02-15,2002-01-01,163984.0
1384,2005-03-31,2002-01-01,160329.0
1385,2006-03-30,2002-01-01,159949.0
1386,2007-03-29,2002-01-01,160081.0
1387,2008-04-30,2002-01-01,160074.0
1388,2009-04-30,2002-01-01,160035.0
1389,2010-04-30,2002-01-01,160088.0
1390,2011-04-29,2002-01-01,160019.0
1391,2012-04-30,2002-01-01,159594.0
1392,2013-05-31,2002-01-01,159585.0
1393,2015-05-13,2002-01-01,159582.0
1394,2018-06-12,2002-01-01,159543.0
1395,2002-03-21,2002-02-01,166525.0
1396,2002-04-12,2002-02-01,166688.0
1397,2002-05-03,2002-02-01,166360.0
1398,2002-05-15,2002-02-01,166555.0
1399,2003-02-21,2002-02-01,166649.0
1400,2003-03-13,2002-02-01,166594.0
1401,2003-04-11,2002-02-01,166338.0
1402,2003-04-30,2002-02-01,165193.0
1403,2004-03-30,2002-02-01,165151.0
1404,2004-04-02,2002-02-01,164983.0
1405,2005-03-31,2002-02-01,160768.0
1406,2006-02-17,2002-02-01,160678.0
1407,2006-03-30,2002-02-01,160589.0
1408,2007-03-29,2002-02-01,160488.0
1409,2008-04-30,2002-02-01,160682.0
1410,2009-04-30,2002-02-01,160725.0
1411,2010-04-30,2002-02-01,160698.0
1412,2011-04-29,2002-02-01,160601.0
1413,2012-04-30,2002-02-01,160147.0
1414,2018-06-12,2002-02-01,160143.0
1415,2002-04-16,2002-03-01,166485.0
1416,2002-05-03,2002-03-01,165941.0
1417,2002-05-15,2002-03-01,166080.0
1418,2002-06-13,2002-03-01,165845.0
1419,2003-02-21,2002-03-01,165938.0
1420,2003-04-11,2002-03-01,165761.0
1421,2003-04-30,2002-03-01,164644.0
1422,2003-05-16,2002-03-01,164470.0
1423,2004-03-30,2002-03-01,164327.0
1424,2004-04-02,2002-03-01,164261.0
1425,2005-02-15,2002-03-01,164169.0
1426,2005-03-31,2002-03-01,160024.0
1427,2006-03-30,2002-03-01,159720.0
1428,2007-02-16,2002-03-01,159810.0
1429,2007-03-29,2002-03-01,159685.0
1430,2008-04-30,2002-03-01,159597.0
1431,2009-04-30,2002-03-01,159654.0
1432,2010-04-30,2002-03-01,159672.0
1433,2011-04-29,2002-03-01,159542.0
1434,2012-04-30,2002-03-01,159240.0
1435,2013-05-31,2002-03-01,159248.0
1436,2015-05-13,2002-03-01,159251.0
1437,2018-06-12,2002-03-01,159250.0
1438,2002-05-15,2002-04-01,167280.0
1439,2002-06-13,2002-04-01,166949.0
1440,2002-07-12,2002-04-01,166931.0
1441,2003-02-21,2002-04-01,167118.0
1442,2003-04-30,2002-04-01,165555.0
1443,2003-05-16,2002-04-01,165869.0
1444,2003-06-12,2002-04-01,166105.0
1445,2004-02-20,2002-04-01,166013.0
1446,2004-03-30,2002-04-01,165839.0
1447,2004-04-02,2002-04-01,165815.0
1448,2005-03-31,2002-04-01,161995.0
1449,2006-02-17,2002-04-01,162085.0
1450,2006-03-30,2002-04-01,161413.0
1451,2007-03-29,2002-04-01,161314.0
1452,2008-04-30,2002-04-01,161205.0
1453,2009-04-30,2002-04-01,161329.0
1454,2010-04-30,2002-04-01,161262.0
1455,2011-04-29,2002-04-01,161292.0
1456,2012-04-30,2002-04-01,161086.0
1457,2015-05-13,2002-04-01,161082.0
1458,2018-06-12,2002-04-01,161089.0
1459,2002-06-18,2002-05-01,165476.0
1460,2002-07-12,2002-05-01,165110.0
1461,2002-08-13,2002-05-01,165218.0
1462,2003-04-30,2002-05-01,163726.0
1463,2003-06-12,2002-05-01,163685.0
1464,2003-07-16,2002-05-01,163716.0
1465,2004-03-30,2002-05-01,163579.0
1466,2004-04-02,2002-05-01,163675.0
1467,2005-03-31,2002-05-01,159213.0
1468,2006-02-17,2002-05-01,159302.0
1469,2006-03-30,2002-05-01,158988.0
1470,2007-02-16,2002-05-01,158899.0
1471,2007-03-29,2002-05-01,158903.0
1472,2008-04-30,2002-05-01,158958.0
1473,2009-04-30,2002-05-01,159013.0
1474,2010-04-30,2002-05-01,159003.0
1475,2011-04-29,2002-05-01,158879.0
1476,2012-04-30,2002-05-01,158767.0
1477,2015-05-13,2002-05-01,158771.0
1478,2018-06-12,2002-05-01,158747.0
1479,2002-07-19,2002-06-01,166684.0
1480,2002-08-13,2002-06-01,167361.0
1481,2002-09-18,2002-06-01,167298.0
1482,2003-02-21,2002-06-01,167205.0
1483,2003-04-30,2002-06-01,165570.0
1484,2003-07-16,2002-06-01,165636.0
1485,2003-08-13,2002-06-01,165754.0
1486,2004-02-20,2002-06-01,165846.0
1487,2004-03-30,2002-06-01,165204.0
1488,2004-04-02,2002-06-01,165169.0
1489,2005-02-15,2002-06-01,165261.0
1490,2005-03-31,2002-06-01,161300.0
1491,2006-03-30,2002-06-01,160326.0
1492,2007-03-29,2002-06-01,160382.0
1493,2008-04-30,2002-06-01,160302.0
1494,2009-04-30,2002-06-01,160243.0
1495,2010-04-30,2002-06-01,160281.0
1496,2011-04-29,2002-06-01,160321.0
1497,2012-04-30,2002-06-01,160023.0
1498,2018-06-12,2002-06-01,160007.0
1499,2002-08-16,2002-07-01,169138.0
1500,2002-09-18,2002-07-01,168937.0
1501,2002-10-11,2002-07-01,169104.0
1502,2003-02-21,2002-07-01,168916.0
1503,2003-04-30,2002-07-01,167879.0
1504,2003-08-13,2002-07-01,166833.0
1505,2003-09-12,2002-07-01,167042.0
1506,2004-03-30,2002-07-01,166249.0
1507,2004-04-02,2002-07-01,166257.0
1508,2005-02-15,2002-07-01,166349.0
1509,2005-03-31,2002-07-01,162201.0
1510,2006-03-30,2002-07-01,161612.0
1511,2007-03-29,2002-07-01,161569.0
1512,2008-04-30,2002-07-01,161604.0
1513,2009-04-30,2002-07-01,161731.0
1514,2010-04-30,2002-07-01,161678.0
1515,2011-04-29,2002-07-01,161686.0
1516,2012-04-30,2002-07-01,161348.0
1517,2018-06-12,2002-07-01,161325.0
1518,2002-09-18,2002-08-01,169644.0
1519,2002-10-11,2002-08-01,169545.0
1520,2002-11-14,2002-08-01,169316.0
1521,2003-04-30,2002-08-01,168570.0
1522,2003-09-12,2002-08-01,167704.0
1523,2003-10-16,2002-08-01,167562.0
1524,2004-02-20,2002-08-01,167469.0
1525,2004-03-30,2002-08-01,166377.0
1526,2004-04-02,2002-08-01,166430.0
1527,2005-02-15,2002-08-01,166522.0
1528,2005-03-31,2002-08-01,162810.0
1529,2006-03-30,2002-08-01,162535.0
1530,2007-03-29,2002-08-01,162700.0
1531,2008-04-30,2002-08-01,162540.0
1532,2009-04-30,2002-08-01,162466.0
1533,2010-04-30,2002-08-01,162525.0
1534,2011-04-29,2002-08-01,162510.0
1535,2012-04-30,2002-08-01,162101.0
1536,2015-05-13,2002-08-01,162095.0
1537,2018-06-12,2002-08-01,162133.0
1538,2002-10-18,2002-09-01,167290.0
1539,2002-11-14,2002-09-01,166810.0
1540,2002-12-12,2002-09-01,166582.0
1541,2003-02-21,2002-09-01,166490.0
1542,2003-04-30,2002-09-01,165403.0
1543,2003-10-16,2002-09-01,164905.0
1544,2003-11-14,2002-09-01,164864.0
1545,2004-03-30,2002-09-01,164039.0
1546,2004-04-02,2002-09-01,164061.0
1547,2005-02-15,2002-09-01,164152.0
1548,2005-03-31,2002-09-01,159907.0
1549,2006-03-30,2002-09-01,159881.0
1550,2007-03-29,2002-09-01,159790.0
1551,2008-04-30,2002-09-01,159841.0
1552,2009-04-30,2002-09-01,159759.0
1553,2010-04-30,2002-09-01,159728.0
1554,2011-04-29,2002-09-01,159793.0
1555,2012-04-30,2002-09-01,159529.0
1556,2015-05-13,2002-09-01,159532.0
1557,2018-06-12,2002-09-01,159519.0
1558,2002-11-19,2002-10-01,166407.0
1559,2002-12-12,2002-10-01,166255.0
1560,2003-01-16,2002-10-01,166327.0
1561,2003-02-21,2002-10-01,166419.0
1562,2003-04-30,2002-10-01,165264.0
1563,2003-11-14,2002-10-01,165589.0
1564,2003-12-11,2002-10-01,165521.0
1565,2004-03-30,2002-10-01,164701.0
1566,2004-04-02,2002-10-01,164735.0
1567,2005-02-15,2002-10-01,164826.0
1568,2005-03-31,2002-10-01,160485.0
1569,2006-02-17,2002-10-01,160397.0
1570,2006-03-30,2002-10-01,160066.0
1571,2007-03-29,2002-10-01,160274.0
1572,2008-04-30,2002-10-01,160129.0
1573,2009-04-30,2002-10-01,160057.0
1574,2010-04-30,2002-10-01,160103.0
1575,2011-04-29,2002-10-01,160164.0
1576,2012-04-30,2002-10-01,159849.0
1577,2015-05-13,2002-10-01,159842.0
1578,2018-06-12,2002-10-01,159810.0
1579,2002-12-17,2002-11-01,166683.0
1580,2003-01-16,2002-11-01,167602.0
1581,2003-02-13,2002-11-01,167154.0
1582,2003-02-21,2002-11-01,167246.0
1583,2003-04-30,2002-11-01,166321.0
1584,2003-12-11,2002-11-01,166279.0
1585,2004-01-15,2002-11-01,166190.0
1586,2004-03-30,2002-11-01,165353.0
1587,2004-04-02,2002-11-01,165367.0
1588,2005-03-31,2002-11-01,160921.0
1589,2006-02-17,2002-11-01,160832.0
1590,2006-03-30,2002-11-01,160674.0
1591,2007-03-29,2002-11-01,160655.0
1592,2008-04-30,2002-11-01,160899.0
1593,2009-04-30,2002-11-01,160896.0
1594,2010-04-30,2002-11-01,160860.0
1595,2011-04-29,2002-11-01,160938.0
1596,2012-04-30,2002-11-01,160584.0
1597,2013-05-31,2002-11-01,160592.0
1598,2018-06-12,2002-11-01,160597.0
1599,2003-01-16,2002-12-01,169587.0
1600,2003-02-13,2002-12-01,170404.0
1601,2003-03-13,2002-12-01,169637.0
1602,2003-04-30,2002-12-01,168401.0
1603,2004-01-15,2002-12-01,167764.0
1604,2004-02-20,2002-12-01,167697.0
1605,2004-03-30,2002-12-01,166749.0
1606,2004-04-02,2002-12-01,166834.0
1607,2005-03-31,2002-12-01,161939.0
1608,2006-02-17,2002-12-01,161850.0
1609,2006-03-30,2002-12-01,161893.0
1610,2007-02-16,2002-12-01,161804.0
1611,2007-03-29,2002-12-01,161813.0
1612,2008-04-30,2002-12-01,161762.0
1613,2009-04-30,2002-12-01,161697.0
1614,2010-04-30,2002-12-01,161732.0
1615,2011-04-29,2002-12-01,161851.0
1616,2012-04-30,2002-12-01,161620.0
1617,2013-05-31,2002-12-01,161613.0
1618,2015-05-13,2002-12-01,161617.0
1619,2018-06-12,2002-12-01,161687.0
1620,2003-02-21,2003-01-01,168260.0
1621,2003-03-13,2003-01-01,169576.0
1622,2003-04-11,2003-01-01,169789.0
1623,2003-04-30,2003-01-01,168521.0
1624,2004-02-20,2003-01-01,168746.0
1625,2004-03-11,2003-01-01,168212.0
1626,2004-03-30,2003-01-01,167201.0
1627,2004-04-02,2003-01-01,167240.0
1628,2005-02-15,2003-01-01,167148.0
1629,2005-03-31,2003-01-01,162398.0
1630,2006-03-30,2003-01-01,162170.0
1631,2007-03-29,2003-01-01,162286.0
1632,2008-02-15,2003-01-01,162019.0
1633,2008-04-30,2003-01-01,162068.0
1634,2009-04-30,2003-01-01,162089.0
1635,2010-04-30,2003-01-01,162085.0
1636,2011-04-29,2003-01-01,161951.0
1637,2012-04-30,2003-01-01,161721.0
1638,2015-05-13,2003-01-01,161716.0
1639,2018-06-12,2003-01-01,161691.0
1640,2003-03-21,2003-02-01,165899.0
1641,2003-04-11,2003-02-01,166495.0
1642,2003-04-30,2003-02-01,165369.0
1643,2003-05-16,2003-02-01,165161.0
1644,2004-02-20,2003-02-01,165252.0
1645,2004-03-11,2003-02-01,165584.0
1646,2004-03-30,2003-02-01,164808.0
1647,2004-04-02,2003-02-01,164561.0
1648,2004-04-14,2003-02-01,164491.0
1649,2005-02-15,2003-02-01,164401.0
1650,2005-03-31,2003-02-01,159065.0
1651,2006-03-30,2003-02-01,159245.0
1652,2007-03-29,2003-02-01,159154.0
1653,2008-02-15,2003-02-01,158894.0
1654,2008-04-30,2003-02-01,158987.0
1655,2009-04-30,2003-02-01,159000.0
1656,2010-04-30,2003-02-01,158992.0
1657,2011-04-29,2003-02-01,158849.0
1658,2012-04-30,2003-02-01,158599.0
1659,2015-05-13,2003-02-01,158594.0
1660,2018-06-12,2003-02-01,158588.0
1661,2003-04-16,2003-03-01,169370.0
1662,2003-04-30,2003-03-01,168304.0
1663,2003-05-16,2003-03-01,168468.0
1664,2003-06-12,2003-03-01,168334.0
1665,2004-02-20,2003-03-01,168243.0
1666,2004-03-30,2003-03-01,167733.0
1667,2004-04-02,2003-03-01,167546.0
1668,2004-04-14,2003-03-01,167307.0
1669,2004-05-14,2003-03-01,166990.0
1670,2005-02-15,2003-03-01,166900.0
1671,2005-03-31,2003-03-01,161453.0
1672,2006-03-30,2003-03-01,161433.0
1673,2007-02-16,2003-03-01,161521.0
1674,2007-03-29,2003-03-01,161297.0
1675,2008-02-15,2003-03-01,161384.0
1676,2008-04-30,2003-03-01,161330.0
1677,2009-04-30,2003-03-01,161352.0
1678,2010-04-30,2003-03-01,161487.0
1679,2011-04-29,2003-03-01,161438.0
1680,2012-04-30,2003-03-01,161157.0
1681,2013-05-31,2003-03-01,161148.0
1682,2015-05-13,2003-03-01,161146.0
1683,2018-06-12,2003-03-01,161134.0
1684,2003-05-16,2003-04-01,168824.0
1685,2003-06-12,2003-04-01,168371.0
1686,2003-07-16,2003-04-01,168399.0
1687,2004-02-20,2003-04-01,168307.0
1688,2004-03-30,2003-04-01,167698.0
1689,2004-04-02,2003-04-01,167615.0
1690,2004-05-14,2003-04-01,167606.0
1691,2004-06-15,2003-04-01,168011.0
1692,2005-02-15,2003-04-01,167919.0
1693,2005-03-31,2003-04-01,161984.0
1694,2006-02-17,2003-04-01,162161.0
1695,2006-03-30,2003-04-01,161526.0
1696,2007-03-29,2003-04-01,161256.0
1697,2008-02-15,2003-04-01,161344.0
1698,2008-04-30,2003-04-01,161345.0
1699,2009-04-30,2003-04-01,161478.0
1700,2010-04-30,2003-04-01,161629.0
1701,2011-04-29,2003-04-01,161580.0
1702,2012-04-30,2003-04-01,161384.0
1703,2015-05-13,2003-04-01,161377.0
1704,2018-06-12,2003-04-01,161354.0
1705,2003-06-17,2003-05-01,168456.0
1706,2003-07-16,2003-05-01,168475.0
1707,2003-08-13,2003-05-01,169238.0
1708,2004-03-30,2003-05-01,168220.0
1709,2004-04-02,2003-05-01,168382.0
1710,2004-06-15,2003-05-01,168239.0
1711,2004-07-16,2003-05-01,167702.0
1712,2005-03-31,2003-05-01,161746.0
1713,2006-02-17,2003-05-01,161835.0
1714,2006-03-30,2003-05-01,161944.0
1715,2007-03-29,2003-05-01,161977.0
1716,2008-02-15,2003-05-01,162242.0
1717,2008-04-30,2003-05-01,162182.0
1718,2009-04-30,2003-05-01,162104.0
1719,2010-04-30,2003-05-01,162352.0
1720,2011-04-29,2003-05-01,162230.0
1721,2012-04-30,2003-05-01,162054.0
1722,2013-05-31,2003-05-01,162062.0
1723,2015-05-13,2003-05-01,162053.0
1724,2018-06-12,2003-05-01,162061.0
1725,2003-07-16,2003-06-01,169072.0
1726,2003-08-13,2003-06-01,170403.0
1727,2003-09-12,2003-06-01,170557.0
1728,2004-02-20,2003-06-01,170650.0
1729,2004-03-30,2003-06-01,169737.0
1730,2004-04-02,2003-06-01,169768.0
1731,2004-07-16,2003-06-01,170136.0
1732,2004-08-12,2003-06-01,170207.0
1733,2005-02-15,2003-06-01,170299.0
1734,2005-03-31,2003-06-01,164324.0
1735,2006-03-30,2003-06-01,163055.0
1736,2007-03-29,2003-06-01,163267.0
1737,2008-02-15,2003-06-01,163535.0
1738,2008-04-30,2003-06-01,163723.0
1739,2009-04-30,2003-06-01,163756.0
1740,2010-04-30,2003-06-01,163918.0
1741,2011-04-29,2003-06-01,163977.0
1742,2012-04-30,2003-06-01,163670.0
1743,2015-05-13,2003-06-01,163660.0
1744,2018-06-12,2003-06-01,163641.0
1745,2003-08-15,2003-07-01,172482.0
1746,2003-09-12,2003-07-01,172502.0
1747,2003-10-16,2003-07-01,172655.0
1748,2004-02-20,2003-07-01,172749.0
1749,2004-03-30,2003-07-01,171545.0
1750,2004-04-02,2003-07-01,171581.0
1751,2004-08-12,2003-07-01,171851.0
1752,2004-09-16,2003-07-01,171449.0
1753,2005-03-31,2003-07-01,165354.0
1754,2006-03-30,2003-07-01,165157.0
1755,2007-03-29,2003-07-01,165081.0
1756,2008-02-15,2003-07-01,165171.0
1757,2008-04-30,2003-07-01,164979.0
1758,2009-04-30,2003-07-01,165004.0
1759,2010-04-30,2003-07-01,165187.0
1760,2011-04-29,2003-07-01,165132.0
1761,2012-04-30,2003-07-01,164845.0
1762,2015-05-13,2003-07-01,164827.0
1763,2018-06-12,2003-07-01,164805.0
1764,2003-09-16,2003-08-01,173004.0
1765,2003-10-16,2003-08-01,174092.0
1766,2003-11-14,2003-08-01,173823.0
1767,2004-03-30,2003-08-01,172757.0
1768,2004-04-02,2003-08-01,172868.0
1769,2004-09-16,2003-08-01,173198.0
1770,2004-10-15,2003-08-01,173899.0
1771,2005-02-15,2003-08-01,173993.0
1772,2005-03-31,2003-08-01,167503.0
1773,2006-02-17,2003-08-01,167412.0
1774,2006-03-30,2003-08-01,167076.0
1775,2007-03-29,2003-08-01,167056.0
1776,2008-04-30,2003-08-01,166853.0
1777,2009-04-30,2003-08-01,166786.0
1778,2010-04-30,2003-08-01,166987.0
1779,2011-04-29,2003-08-01,167023.0
1780,2012-04-30,2003-08-01,166803.0
1781,2013-05-31,2003-08-01,166812.0
1782,2015-05-13,2003-08-01,166799.0
1783,2018-06-12,2003-08-01,166834.0
1784,2003-10-16,2003-09-01,173289.0
1785,2003-11-14,2003-09-01,172669.0
1786,2003-12-11,2003-09-01,172768.0
1787,2004-02-20,2003-09-01,172675.0
1788,2004-03-30,2003-09-01,171456.0
1789,2004-04-02,2003-09-01,171509.0
1790,2004-10-15,2003-09-01,171225.0
1791,2004-11-12,2003-09-01,171268.0
1792,2005-02-15,2003-09-01,171361.0
1793,2005-03-31,2003-09-01,165526.0
1794,2006-03-30,2003-09-01,165226.0
1795,2007-03-29,2003-09-01,165252.0
1796,2008-02-15,2003-09-01,165163.0
1797,2008-04-30,2003-09-01,165267.0
1798,2009-04-30,2003-09-01,165288.0
1799,2010-04-30,2003-09-01,165463.0
1800,2011-04-29,2003-09-01,165620.0
1801,2012-04-30,2003-09-01,165287.0
1802,2015-05-13,2003-09-01,165271.0
1803,2018-06-12,2003-09-01,165280.0
1804,2003-11-18,2003-10-01,172157.0
1805,2003-12-11,2003-10-01,172700.0
1806,2004-01-15,2003-10-01,172814.0
1807,2004-02-20,2003-10-01,172907.0
1808,2004-03-30,2003-10-01,172025.0
1809,2004-04-02,2003-10-01,172019.0
1810,2004-11-12,2003-10-01,171904.0
1811,2004-12-13,2003-10-01,171513.0
1812,2005-02-15,2003-10-01,171606.0
1813,2005-03-31,2003-10-01,165568.0
1814,2006-02-17,2003-10-01,165478.0
1815,2006-03-30,2003-10-01,164720.0
1816,2007-03-29,2003-10-01,164913.0
1817,2008-04-30,2003-10-01,164896.0
1818,2009-04-30,2003-10-01,164833.0
1819,2010-04-30,2003-10-01,165035.0
1820,2011-04-29,2003-10-01,165098.0
1821,2012-04-30,2003-10-01,164877.0
1822,2015-05-13,2003-10-01,164859.0
1823,2018-06-12,2003-10-01,164851.0
1824,2003-12-16,2003-11-01,174624.0
1825,2004-01-15,2003-11-01,175266.0
1826,2004-02-20,2003-11-01,175014.0
1827,2004-03-30,2003-11-01,174296.0
1828,2004-04-02,2003-11-01,174322.0
1829,2004-12-13,2003-11-01,173999.0
1830,2005-01-13,2003-11-01,174417.0
1831,2005-03-31,2003-11-01,167857.0
1832,2006-02-17,2003-11-01,167766.0
1833,2006-03-30,2003-11-01,167115.0
1834,2007-03-29,2003-11-01,167120.0
1835,2008-02-15,2003-11-01,166849.0
1836,2008-04-30,2003-11-01,166880.0
1837,2009-04-30,2003-11-01,166852.0
1838,2010-04-30,2003-11-01,167124.0
1839,2011-04-29,2003-11-01,167190.0
1840,2012-04-30,2003-11-01,166804.0
1841,2015-05-13,2003-11-01,166784.0
1842,2018-06-12,2003-11-01,166771.0
1843,2004-01-15,2003-12-01,175695.0
1844,2004-02-20,2003-12-01,175067.0
1845,2004-03-11,2003-12-01,175505.0
1846,2004-03-30,2003-12-01,174254.0
1847,2004-04-02,2003-12-01,174333.0
1848,2005-01-13,2003-12-01,173862.0
1849,2005-02-15,2003-12-01,173483.0
1850,2005-03-31,2003-12-01,167054.0
1851,2006-02-17,2003-12-01,166964.0
1852,2006-03-30,2003-12-01,165879.0
1853,2007-02-16,2003-12-01,165789.0
1854,2007-03-29,2003-12-01,165781.0
1855,2008-02-15,2003-12-01,165513.0
1856,2008-04-30,2003-12-01,165589.0
1857,2009-04-30,2003-12-01,165645.0
1858,2010-04-30,2003-12-01,165926.0
1859,2011-04-29,2003-12-01,166093.0
1860,2012-04-30,2003-12-01,165706.0
1861,2015-05-13,2003-12-01,165694.0
1862,2018-06-12,2003-12-01,165718.0
1863,2004-02-20,2004-01-01,173771.0
1864,2004-03-11,2004-01-01,175017.0
1865,2004-03-30,2004-01-01,173934.0
1866,2004-04-02,2004-01-01,173972.0
1867,2004-04-14,2004-01-01,174337.0
1868,2005-02-15,2004-01-01,174513.0
1869,2005-03-15,2004-01-01,174404.0
1870,2005-03-31,2004-01-01,167818.0
1871,2006-03-30,2004-01-01,166329.0
1872,2007-03-29,2004-01-01,166574.0
1873,2008-02-15,2004-01-01,166306.0
1874,2008-04-30,2004-01-01,166281.0
1875,2009-02-18,2004-01-01,166192.0
1876,2009-04-30,2004-01-01,166135.0
1877,2010-04-30,2004-01-01,166466.0
1878,2011-04-29,2004-01-01,166426.0
1879,2012-04-30,2004-01-01,166004.0
1880,2015-05-13,2004-01-01,165982.0
1881,2018-06-12,2004-01-01,165998.0
1882,2004-03-17,2004-02-01,175614.0
1883,2004-03-30,2004-02-01,174680.0
1884,2004-04-14,2004-02-01,175544.0
1885,2004-05-14,2004-02-01,175521.0
1886,2005-02-15,2004-02-01,175333.0
1887,2005-03-15,2004-02-01,175268.0
1888,2005-03-31,2004-02-01,168445.0
1889,2005-04-13,2004-02-01,168350.0
1890,2006-03-30,2004-02-01,167365.0
1891,2007-03-29,2004-02-01,167091.0
1892,2008-02-15,2004-02-01,166912.0
1893,2008-04-30,2004-02-01,166979.0
1894,2009-04-30,2004-02-01,166966.0
1895,2010-04-30,2004-02-01,167247.0
1896,2011-04-29,2004-02-01,167067.0
1897,2012-04-30,2004-02-01,166815.0
1898,2015-05-13,2004-02-01,166806.0
1899,2018-06-12,2004-02-01,166788.0
1900,2004-04-14,2004-03-01,177891.0
1901,2004-05-14,2004-03-01,178098.0
1902,2004-06-15,2004-03-01,178322.0
1903,2005-02-15,2004-03-01,178226.0
1904,2005-03-31,2004-03-01,170963.0
1905,2005-04-13,2004-03-01,171146.0
1906,2005-05-18,2004-03-01,171284.0
1907,2006-03-30,2004-03-01,169485.0
1908,2007-02-16,2004-03-01,169576.0
1909,2007-03-29,2004-03-01,169337.0
1910,2008-02-15,2004-03-01,169427.0
1911,2008-04-30,2004-03-01,169474.0
1912,2009-04-30,2004-03-01,169677.0
1913,2010-04-30,2004-03-01,169880.0
1914,2011-04-29,2004-03-01,169782.0
1915,2012-04-30,2004-03-01,169413.0
1916,2015-05-13,2004-03-01,169393.0
1917,2018-06-12,2004-03-01,169381.0
1918,2004-05-14,2004-04-01,176888.0
1919,2004-06-15,2004-04-01,176941.0
1920,2004-07-16,2004-04-01,176509.0
1921,2005-02-15,2004-04-01,176415.0
1922,2005-03-31,2004-04-01,169595.0
1923,2005-05-18,2004-04-01,169263.0
1924,2005-06-15,2004-04-01,168941.0
1925,2006-02-17,2004-04-01,169122.0
1926,2006-03-30,2004-04-01,167445.0
1927,2007-03-29,2004-04-01,167291.0
1928,2008-02-15,2004-04-01,167380.0
1929,2008-04-30,2004-04-01,167337.0
1930,2009-04-30,2004-04-01,167408.0
1931,2010-04-30,2004-04-01,167718.0
1932,2011-04-29,2004-04-01,167650.0
1933,2012-04-30,2004-04-01,167326.0
1934,2015-05-13,2004-04-01,167306.0
1935,2018-06-12,2004-04-01,167296.0
1936,2004-06-15,2004-05-01,177861.0
1937,2004-07-16,2004-05-01,177826.0
1938,2004-08-12,2004-05-01,177924.0
1939,2005-03-31,2004-05-01,171102.0
1940,2005-06-15,2004-05-01,171063.0
1941,2005-07-14,2004-05-01,171843.0
1942,2006-02-17,2004-05-01,172025.0
1943,2006-03-30,2004-05-01,169602.0
1944,2007-03-29,2004-05-01,169432.0
1945,2008-02-15,2004-05-01,169792.0
1946,2008-04-30,2004-05-01,169709.0
1947,2009-04-30,2004-05-01,169510.0
1948,2010-04-30,2004-05-01,169852.0
1949,2011-04-29,2004-05-01,169791.0
